Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_03578_tagD,BS_tagD [MI] COG0615 Cytidylyltransferase,91.5,129,11
OFBKKLGO_03579_tagA,BS_tagA [M] COG1922 Teichoic acid biosynthesis proteins,65.2,256,89
OFBKKLGO_03582_yvyI,BS_pmi [G] COG1482 Phosphomannose isomerase,77.8,316,70
OFBKKLGO_03586_COQ3_1,CAC2347 [R] COG1216 Predicted glycosyltransferases,43.2,241,134
OFBKKLGO_03588_tagT,BS_ywtF [K] COG1316 Transcriptional regulator,77.6,326,67
OFBKKLGO_03589_ywtE,BS_ywtE [R] COG0561 Predicted hydrolases of the HAD superfamily,78.5,284,61
OFBKKLGO_03601_rbsD,"BS_rbsD [G] COG1869 ABC-type ribose transport system, auxiliary component",75.6,131,32
OFBKKLGO_03603_rbsC,"BS_rbsC [G] COG1172 Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components",86.7,323,42
OFBKKLGO_03604_rbsB,"BS_rbsB [G] COG1879 ABC-type sugar transport system, periplasmic component",84.3,305,48
OFBKKLGO_03607_alsD,BS_alsD [Q] COG3527 Alpha-acetolactate decarboxylase,82.0,255,46
OFBKKLGO_03608_alsS,"BS_alsS [EH] COG0028 Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]",82.8,571,98
OFBKKLGO_03609_hcaR,BS_alsR [K] COG0583 Transcriptional regulator,79.5,292,60
OFBKKLGO_03610_arsB_1,BS_ywrK [P] COG1055 Na+/H+ antiporter NhaD and related arsenite permeases,73.1,442,118
OFBKKLGO_03613_cotH,BS_cotH [M] COG5337 Spore coat assembly protein,81.3,359,67
OFBKKLGO_03615_group_3001,"BS_ywrF [R] COG1853 Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family",72.8,206,55
OFBKKLGO_03618_group_2355,BS_ywrC [K] COG1522 Transcriptional regulators,87.3,158,20
OFBKKLGO_03620_chrA,BS_ywrA [P] COG2059 Chromate transport protein ChrA,96.6,178,6
OFBKKLGO_03630_ywqF,BS_ywqF [M] COG1004 Predicted UDP-glucose 6-dehydrogenase,76.3,435,103
OFBKKLGO_03631_ywqE,BS_ywqE [GM] COG4464 Capsular polysaccharide biosynthesis protein,64.2,254,91
OFBKKLGO_03632_ywqD,BS_ywqD [D] COG0489 ATPases involved in chromosome partitioning,70.5,217,64
OFBKKLGO_03633_ywqC_2,BS_ywqC [M] COG3944 Capsular polysaccharide biosynthesis protein,69.8,248,75
OFBKKLGO_03636_rapA_3,"BS_ywqA [KL] COG0553 Superfamily II DNA/RNA helicases, SNF2 family",88.2,922,109
OFBKKLGO_03637_ywpJ,BS_ywpJ [R] COG0561 Predicted hydrolases of the HAD superfamily,73.7,285,75
OFBKKLGO_03638_glcR,BS_glcR [KG] COG1349 Transcriptional regulators of sugar metabolism,80.0,255,51
OFBKKLGO_03639_ssbB,BS_ywpH [L] COG0629 Single-stranded DNA-binding protein,75.2,113,28
OFBKKLGO_03642_mscL,BS_ywpC [M] COG1970 Large-conductance mechanosensitive channel,78.1,128,27
OFBKKLGO_03643_fabZ_2,BS_ywpB [I] COG0764 3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratases,93.0,128,9
OFBKKLGO_03644_rapF_2,BS_rapD [R] COG0457 FOG: TPR repeat,64.7,354,125
OFBKKLGO_03645_flgG_2,BS_flhP [N] COG4786 Flagellar basal body rod protein,67.0,273,85
OFBKKLGO_03647_mbl,BS_mbl [D] COG1077 Actin-like ATPase involved in cell morphogenesis,99.0,302,3
OFBKKLGO_03649_badR,BS_ywoH [K] COG1846 Transcriptional regulators,82.2,135,24
OFBKKLGO_03651_pucI,BS_ywoE [FH] COG1953 Cytosine/uracil/thiamine/allantoin permeases,86.6,463,62
OFBKKLGO_03654_yecD,BS_ywoC [Q] COG1335 Amidases related to nicotinamidase,79.4,189,38
OFBKKLGO_03655_nrgA,BS_nrgA [P] COG0004 Ammonia permease,89.6,402,42
OFBKKLGO_03656_nrgB,BS_nrgB [E] COG0347 Nitrogen regulatory protein PII,93.1,116,8
OFBKKLGO_03657_ftsW_3,BH3276 [D] COG0772 Bacterial cell division membrane protein,49.3,357,177
OFBKKLGO_03658_bcrC,BS_ywoA [I] COG0671 Membrane-associated phospholipid phosphatase,76.0,192,44
OFBKKLGO_03660_spoIIQ,BS_spoIIQ [M] COG0739 Membrane proteins related to metalloendopeptidases,87.8,255,22
OFBKKLGO_03661_ywnH,BS_ywnH [M] COG1247 Sortase and related acyltransferases,79.8,163,33
OFBKKLGO_03664_clsA,BS_ywnE [I] COG1502 Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes,89.8,481,49
OFBKKLGO_03668_ywnA_2,BS_ywnA [K] COG1959 Predicted transcriptional regulator,85.0,133,20
OFBKKLGO_03669_ureC,BS_ureC [E] COG0804 Urea amidohydrolase (urease) alpha subunit,94.9,569,29
OFBKKLGO_03671_ureB,BS_ureB [E] COG0832 Urea amidohydrolase (urease) beta subunit,79.8,124,25
OFBKKLGO_03672_ureA,BS_ureA [E] COG0831 Urea amidohydrolase (urease) gamma subunit,91.4,105,9
OFBKKLGO_03673_csbD,BS_ywmG [S] COG3237 Uncharacterized protein conserved in bacteria,70.6,34,10
OFBKKLGO_03675_rapA_4,BS_rapB [R] COG0457 FOG: TPR repeat,76.1,377,89
OFBKKLGO_03676_moaA,BS_narA [H] COG2896 Molybdenum cofactor biosynthesis enzyme,86.5,341,46
OFBKKLGO_03677_fdhD,BS_narQ [C] COG1526 Uncharacterized protein required for formate dehydrogenase activity,82.4,262,46
OFBKKLGO_03679_group_6568,BS_ywmD [R] COG2304 Uncharacterized protein containing a von Willebrand factor type A (vWA) domain,71.5,221,62
OFBKKLGO_03681_group_6569,BS_spoIID [D] COG2385 Sporulation protein and related proteins,77.3,344,77
OFBKKLGO_03682_murAA,BS_murA [M] COG0766 UDP-N-acetylglucosamine enolpyruvyl transferase,95.2,436,21
OFBKKLGO_03684_group_4978,BS_ywzB [S] COG4836 Predicted membrane protein,84.0,75,12
OFBKKLGO_03686_atpC,"BS_atpC [C] COG0355 F0F1-type ATP synthase, epsilon subunit (mitochondrial delta subunit)",81.7,131,24
OFBKKLGO_03687_atpD,"BS_atpD [C] COG0055 F0F1-type ATP synthase, beta subunit",96.4,473,17
OFBKKLGO_03688_atpG,"BS_atpG [C] COG0224 F0F1-type ATP synthase, gamma subunit",89.5,287,30
OFBKKLGO_03689_atpA,"BS_atpA [C] COG0056 F0F1-type ATP synthase, alpha subunit",98.0,502,10
OFBKKLGO_03690_atpH,"BS_atpH [C] COG0712 F0F1-type ATP synthase, delta subunit (mitochondrial oligomycin sensitivity protein)",81.2,181,34
OFBKKLGO_03691_atpF,"BS_atpF [C] COG0711 F0F1-type ATP synthase, subunit b",92.9,170,12
OFBKKLGO_03692_atpE,"BS_atpE [C] COG0636 F0F1-type ATP synthase, subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K",100.0,70,0
OFBKKLGO_03693_atpB,"BS_atpB [C] COG0356 F0F1-type ATP synthase, subunit a",92.2,244,19
OFBKKLGO_03695_upp,BS_upp [F] COG0035 Uracil phosphoribosyltransferase,92.8,209,15
OFBKKLGO_03696_glyA,BS_glyA [E] COG0112 Glycine/serine hydroxymethyltransferase,95.7,415,18
OFBKKLGO_03697_lacA,BS_ywlG [S] COG4475 Uncharacterized protein conserved in bacteria,78.3,180,39
OFBKKLGO_03699_ywlE,BS_ywlE [T] COG0394 Protein-tyrosine-phosphatase,74.5,145,37
OFBKKLGO_03700_mntP,BS_ywlD [S] COG1971 Predicted membrane protein,76.2,185,44
OFBKKLGO_03701_ywlC,BS_ywlC [J] COG0009 Putative translation factor (SUA5),76.9,346,80
OFBKKLGO_03706_prmC,BS_ywkE [J] COG2890 Methylase of polypeptide chain release factors,81.7,284,52
OFBKKLGO_03707_prfA,BS_prfA [J] COG0216 Protein chain release factor A,95.8,355,15
OFBKKLGO_03708_cetB,BS_ywkD [E] COG0346 Lactoylglutathione lyase and related lyases,84.1,126,20
OFBKKLGO_03709_racA,BS_ywkC [K] COG0789 Predicted transcriptional regulators,66.3,187,58
OFBKKLGO_03710_group_4980,BS_ywkB [R] COG0679 Predicted permeases,89.6,318,32
OFBKKLGO_03711_maeA_2,BS_ywkA [C] COG0281 Malic enzyme,89.6,565,59
OFBKKLGO_03712_tdk,BS_tdk [F] COG1435 Thymidine kinase,89.6,192,20
OFBKKLGO_03713_rpmE,BS_rpmE [J] COG0254 Ribosomal protein L31,100.0,66,0
OFBKKLGO_03714_rho,BS_rho [K] COG1158 Transcription termination factor,97.4,427,11
OFBKKLGO_03716_murAB,BS_murZ [M] COG0766 UDP-N-acetylglucosamine enolpyruvyl transferase,95.3,429,20
OFBKKLGO_03717_tal,BH3785 [G] COG0176 Transaldolase,78.7,211,44
OFBKKLGO_03718_fbaA,BS_fbaA [G] COG0191 Fructose/tagatose bisphosphate aldolase,98.6,285,4
OFBKKLGO_03719_spo0F,BS_spo0F [T] COG0784 FOG: CheY-like receiver,96.0,124,5
OFBKKLGO_03721_pyrG,BS_ctrA [F] COG0504 CTP synthase (UTP-ammonia lyase),92.1,535,42
OFBKKLGO_03723_rpoE,"BS_rpoE [K] COG3343 DNA-directed RNA polymerase, delta subunit",89.7,116,12
OFBKKLGO_03724_fadF,BS_ywjF [C] COG0247 Fe-S oxidoreductase,84.5,698,107
OFBKKLGO_03732_narH,BS_narH [C] COG1140 Nitrate reductase beta subunit,97.5,487,12
OFBKKLGO_03736_fnr,BS_fnr [T] COG0664 cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,93.3,238,16
OFBKKLGO_03737_narT,BS_narK [P] COG2223 Nitrate/nitrite transporter,94.9,394,20
OFBKKLGO_03738_argS,BS_argS [J] COG0018 Arginyl-tRNA synthetase,95.3,556,26
OFBKKLGO_03744_speB,"BS_ywhG [E] COG0010 Arginase/agmatinase/formimionoglutamate hydrolase, arginase family",94.8,290,15
OFBKKLGO_03745_speE,BS_ywhF [E] COG0421 Spermidine synthase,94.6,276,15
OFBKKLGO_03746_pbpG,BS_ywhE [M] COG0744 Membrane carboxypeptidase (penicillin-binding protein),80.4,637,125
OFBKKLGO_03749_group_15945,BS_ywhC [R] COG1994 Zn-dependent proteases,85.4,219,32
OFBKKLGO_03750_ywhB,"BS_ywhB [R] COG1942 Uncharacterized protein, 4-oxalocrotonate tautomerase homolog",90.3,62,6
OFBKKLGO_03751_group_6583,BS_ywhA [K] COG1846 Transcriptional regulators,78.1,137,30
OFBKKLGO_03752_yhdG_3,BS_yfnA [E] COG0531 Amino acid transporters,51.9,459,219
OFBKKLGO_03753_group_16184,BS_ywgA [S] COG3465 Uncharacterized conserved protein,90.4,166,16
OFBKKLGO_03754_group_16306,BS_ywfO [R] COG1078 HD superfamily phosphohydrolases,94.5,433,24
OFBKKLGO_03758_group_2367,CAC0571 [K] COG1695 Predicted transcriptional regulators,53.5,101,47
OFBKKLGO_03767_lipL,BS_ywfL [H] COG0095 Lipoate-protein ligase A,84.7,281,43
OFBKKLGO_03768_cysL_2,BS_ywfK [K] COG0583 Transcriptional regulator,85.1,295,44
OFBKKLGO_03769_group_2372,lin2251 [S] COG2855 Predicted membrane protein,52.4,319,151
OFBKKLGO_03770_pta_2,BS_pta [C] COG0280 Phosphotransacetylase,93.5,322,21
OFBKKLGO_03771_group_2373,BS_ywfI [S] COG3253 Uncharacterized conserved protein,94.1,254,15
OFBKKLGO_03773_bacF_2,BS_ywfG [E] COG0436 Aspartate/tyrosine/aromatic aminotransferase,88.7,399,45
OFBKKLGO_03775_bacD,BS_ywfE [I] COG0439 Biotin carboxylase,89.8,472,48
OFBKKLGO_03776_bacC_1,BS_ywfD [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),93.7,253,16
OFBKKLGO_03779_sotB,BS_ywfA [G] COG2814 Arabinose efflux permease,78.0,410,90
OFBKKLGO_03780_bcr_2,BS_ydgK [GEPR] COG0477 Permeases of the major facilitator superfamily,45.0,389,211
OFBKKLGO_03781_rocC_1,BS_rocC [E] COG0833 Amino acid transporters,81.5,466,86
OFBKKLGO_03782_rocB,BS_rocB [E] COG4187 Arginine degradation protein (predicted deacylase),80.0,555,111
OFBKKLGO_03784_rocG,BS_yweB [E] COG0334 Glutamate dehydrogenase/leucine dehydrogenase,91.7,421,35
OFBKKLGO_03786_rfbC,"BS_spsK_2 [M] COG1898 dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes",91.4,151,13
OFBKKLGO_03787_rmlD,BS_spsK_1 [M] COG1091 dTDP-4-dehydrorhamnose reductase,76.0,258,62
OFBKKLGO_03788_rfbB,"BS_spsJ [M] COG1088 dTDP-D-glucose 4,6-dehydratase",83.6,311,51
OFBKKLGO_03789_rmlA,BS_spsI [M] COG1209 dTDP-glucose pyrophosphorylase,88.1,244,29
OFBKKLGO_03792_spsE,BS_spsE [M] COG2089 Sialic acid synthase,81.9,371,67
OFBKKLGO_03794_arnB_2,BS_spsC [M] COG0399 Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis,79.7,389,79
OFBKKLGO_03796_spsA,BS_spsA [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,82.8,256,44
OFBKKLGO_03798_group_6596,BS_ywdK [S] COG2363 Uncharacterized small membrane protein,92.3,104,8
OFBKKLGO_03799_ywdJ,BS_ywdJ [F] COG2233 Xanthine/uracil permeases,76.9,428,98
OFBKKLGO_03801_ung,BS_ung [L] COG0692 Uracil DNA glycosylase,88.4,225,26
OFBKKLGO_03802_group_3024,BS_ywdF [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,82.8,268,46
OFBKKLGO_03804_pdxK,BS_thiD [H] COG0351 Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,94.4,268,15
OFBKKLGO_03808_sacY,BS_sacT [K] COG3711 Transcriptional antiterminator,85.3,272,40
OFBKKLGO_03811_group_2379,"BS_ywcH [C] COG2141 Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases",85.6,333,48
OFBKKLGO_03816_nfrA1,BS_ywcG [C] COG0778 Nitroreductase,84.7,249,38
OFBKKLGO_03817_rodA,BS_ywcF [D] COG0772 Bacterial cell division membrane protein,73.7,395,102
OFBKKLGO_03820_qoxD,"BS_qoxD [C] COG3125 Heme/copper-type cytochrome/quinol oxidase, subunit 4",94.2,120,6
OFBKKLGO_03822_qoxB,"BS_qoxB [C] COG0843 Heme/copper-type cytochrome/quinol oxidases, subunit 1",95.7,649,28
OFBKKLGO_03823_qoxA,"BS_qoxA [C] COG1622 Heme/copper-type cytochrome/quinol oxidases, subunit 2",90.2,317,31
OFBKKLGO_03824_group_16054,BS_ydaS [S] COG2261 Predicted membrane protein,65.8,79,27
OFBKKLGO_03827_group_3931,BS_ywcD [S] COG2246 Predicted membrane protein,79.5,127,26
OFBKKLGO_03832_group_1878,BS_ywbO [Q] COG2761 Predicted dithiol-disulfide isomerase involved in polyketide biosynthesis,76.0,200,48
OFBKKLGO_03833_efeN,BS_ywbN [P] COG2837 Predicted iron-dependent peroxidase,84.0,418,65
OFBKKLGO_03836_thiE,BS_thiC [H] COG0352 Thiamine monophosphate synthase,77.2,215,49
OFBKKLGO_03838_cynR_1,BS_ywbI [K] COG0583 Transcriptional regulator,93.0,300,21
OFBKKLGO_03839_group_15963,BS_ywbH [R] COG1380 Putative effector of murein hydrolase LrgA,96.9,127,4
OFBKKLGO_03840_yohK,BS_ywbG [M] COG1346 Putative effector of murein hydrolase,91.7,218,18
OFBKKLGO_03841_group_6600,BS_ywbE [S] COG4895 Uncharacterized conserved protein,81.0,63,12
OFBKKLGO_03844_rlmI,BS_ywbD [R] COG1092 Predicted SAM-dependent methyltransferases,80.8,396,75
OFBKKLGO_03845_gloA,BS_ywbC [E] COG0346 Lactoylglutathione lyase and related lyases,85.6,125,18
OFBKKLGO_03848_gspA,"BS_gspA [M] COG1442 Lipopolysaccharide biosynthesis proteins, LPS:glycosyltransferases",75.7,284,69
OFBKKLGO_03851_menA,"BS_ywaB [H] COG1575 1,4-dihydroxy-2-naphthoate octaprenyltransferase",88.7,311,35
OFBKKLGO_03853_dltA_3,BS_dltA [Q] COG1020 Non-ribosomal peptide synthetase modules and related proteins,78.9,503,106
OFBKKLGO_03854_group_6602,BS_dltB [M] COG1696 Predicted membrane protein involved in D-alanine export,89.8,394,40
OFBKKLGO_03855_dltC,BS_dltC [IQ] COG0236 Acyl carrier protein,88.5,78,9
OFBKKLGO_03857_ilvK,BS_ywaA [EH] COG0115 Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase,89.8,361,37
OFBKKLGO_03858_licH,"BS_licH [G] COG1486 Alpha-galactosidases/6-phospho-beta-glucosidases, family 4 of glycosyl hydrolases",93.2,442,30
OFBKKLGO_03859_licA,BS_licA [G] COG1447 Phosphotransferase system cellobiose-specific component IIA,78.2,110,24
OFBKKLGO_03860_licC_2,BS_licC [G] COG1455 Phosphotransferase system cellobiose-specific component IIC,90.3,452,44
OFBKKLGO_03861_licB,BS_licB [G] COG1440 Phosphotransferase system cellobiose-specific component IIB,91.2,102,9
OFBKKLGO_03862_licR,BS_licR_1 [K] COG3711 Transcriptional antiterminator,73.4,500,131
OFBKKLGO_03863_group_2385,BS_yxlJ [L] COG2094 3-methyladenine DNA glycosylase,80.1,196,39
OFBKKLGO_03864_feuB_2,"lin2072 [P] COG0609 ABC-type Fe3+-siderophore transport system, permease component",50.6,318,157
OFBKKLGO_03865_group_5012,"BS_fhuG [P] COG0609 ABC-type Fe3+-siderophore transport system, permease component",42.1,335,188
OFBKKLGO_03868_arsB_2,BS_ydfA [P] COG1055 Na+/H+ antiporter NhaD and related arsenite permeases,80.5,425,83
OFBKKLGO_03876_katA_2,BS_katX [P] COG0753 Catalase,95.9,531,22
OFBKKLGO_03877_yxeI,BS_yxeI [M] COG3049 Penicillin V acylase and related amidases,76.8,328,76
OFBKKLGO_03880_group_6610,"BS_cydD [CO] COG4987 ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components",82.3,575,102
OFBKKLGO_03882_cydB,"BS_cydB [C] COG1294 Cytochrome bd-type quinol oxidase, subunit 2",84.3,338,53
OFBKKLGO_03883_cydA,"BS_cydA [C] COG1271 Cytochrome bd-type quinol oxidase, subunit 1",88.7,468,53
OFBKKLGO_03884_cimH,BS_yxkJ [C] COG3493 Na+/citrate symporter,81.8,450,79
OFBKKLGO_03886_msmX_2,"BS_msmX [G] COG3839 ABC-type sugar transport systems, ATPase components",91.0,365,33
OFBKKLGO_03888_group_5019,BS_yxkD [S] COG1284 Uncharacterized conserved protein,91.0,278,25
OFBKKLGO_03892_lnpD,BS_galE [M] COG1087 UDP-glucose 4-epimerase,90.5,338,32
OFBKKLGO_03898_metE_2,BS_yxjG [E] COG0620 Methionine synthase II (cobalamin-independent),85.8,325,46
OFBKKLGO_03901_nupG,BS_yxjA [F] COG1972 Nucleoside permease,85.4,397,58
OFBKKLGO_03905_katE,BS_katB [P] COG0753 Catalase,83.8,690,101
OFBKKLGO_03906_citN,BS_yxiQ [C] COG2851 H+/citrate symporter,97.4,425,11
OFBKKLGO_03909_group_1884,BS_yxiO [R] COG2270 Permeases of the major facilitator superfamily,78.6,415,89
OFBKKLGO_03919_pelB,BS_pelB [G] COG3866 Pectate lyase,57.7,310,128
OFBKKLGO_03920_group_3051,BS_yxxF [GER] COG0697 Permeases of the drug/metabolite transporter (DMT) superfamily,85.0,286,43
OFBKKLGO_03921_teaD,BS_yxiE [T] COG0589 Universal stress protein UspA and related nucleotide-binding proteins,74.8,147,37
OFBKKLGO_03934_hutH,BS_hutH [E] COG2986 Histidine ammonia-lyase,86.3,503,69
OFBKKLGO_03936_hutI,BS_hutI [Q] COG1228 Imidazolonepropionase and related amidohydrolases,84.8,421,64
OFBKKLGO_03940_nupC,BS_nupC [F] COG1972 Nucleoside permease,86.0,393,55
OFBKKLGO_03941_deoC,BS_dra [F] COG0274 Deoxyribose-phosphate aldolase,87.7,203,25
OFBKKLGO_03942_deoR,"BS_deoR [K] COG2390 Transcriptional regulator, contains sigma factor-related N-terminal domain",85.3,313,46
OFBKKLGO_03943_yidA,BS_yxeH [R] COG0561 Predicted hydrolases of the HAD superfamily,77.8,270,60
OFBKKLGO_03950_yxeB,"BS_yxeB [P] COG0614 ABC-type Fe3+-hydroxamate transport system, periplasmic component",72.4,319,87
OFBKKLGO_03951_yxeA,BS_yxeA [S] COG5294 Uncharacterized protein conserved in bacteria,94.8,115,6
OFBKKLGO_03952_yxdM,"BS_yxdM [V] COG0577 ABC-type antimicrobial peptide transport system, permease component",93.1,622,43
OFBKKLGO_03954_graS_2,BS_yxdK [T] COG0642 Signal transduction histidine kinase,97.2,325,9
OFBKKLGO_03955_graR_2,BS_yxdJ [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,95.6,229,10
OFBKKLGO_03960_ygcS,BS_iolF [GEPR] COG0477 Permeases of the major facilitator superfamily,79.3,439,83
OFBKKLGO_03961_iolE,BS_iolE [G] COG1082 Sugar phosphate isomerases/epimerases,77.4,297,67
OFBKKLGO_03963_iolC,"BS_iolC [G] COG0524 Sugar kinases, ribokinase family",89.2,324,35
OFBKKLGO_03964_iolB,BS_iolB [G] COG3718 Uncharacterized enzyme involved in inositol metabolism,86.7,271,36
OFBKKLGO_03965_iolA,BS_iolA [C] COG1012 NAD-dependent aldehyde dehydrogenases,92.2,487,38
OFBKKLGO_03966_srlR,BS_iolR [KG] COG1349 Transcriptional regulators of sugar metabolism,86.9,251,33
OFBKKLGO_03967_iolS_2,BS_iolS [C] COG0667 Predicted oxidoreductases (related to aryl-alcohol dehydrogenases),85.2,310,46
OFBKKLGO_03968_csbC_2,BS_yxcC [GEPR] COG0477 Permeases of the major facilitator superfamily,86.8,462,60
OFBKKLGO_03969_htpG,"BS_htpG [O] COG0326 Molecular chaperone, HSP90 family",84.9,624,94
OFBKKLGO_03970_bacC_2,BS_yxbG [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),85.8,211,30
OFBKKLGO_03971_desR,BS_yocG [TK] COG2197 Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain,82.9,199,34
OFBKKLGO_03972_desK,BS_yocF [T] COG4585 Signal transduction histidine kinase,81.1,370,69
OFBKKLGO_03973_des,BS_yocE [I] COG3239 Fatty acid desaturase,80.7,352,65
OFBKKLGO_03978_group_902,L133446 [K] COG0640 Predicted transcriptional regulators,44.8,96,50
OFBKKLGO_03982_ahpC,BS_ahpC [O] COG0450 Peroxiredoxin,98.9,187,2
OFBKKLGO_03983_ahpF,"BS_ahpF [O] COG3634 Alkyl hydroperoxide reductase, large subunit",94.9,509,26
OFBKKLGO_03985_cycA,BS_aapA [E] COG1113 Gamma-aminobutyrate permease and related permeases,59.6,448,180
OFBKKLGO_04007_group_1369,BS_yycO [S] COG3863 Uncharacterized distant relative of cell wall-associated hydrolases,74.0,246,60
OFBKKLGO_04011_rapI,BH0661 [R] COG0457 FOG: TPR repeat,42.5,372,210
OFBKKLGO_04012_rocF,"BS_rocF [E] COG0010 Arginase/agmatinase/formimionoglutamate hydrolase, arginase family",90.5,296,28
OFBKKLGO_04013_rocE_2,BS_rocE [E] COG0833 Amino acid transporters,87.6,467,57
OFBKKLGO_04014_rocD,BS_rocD [E] COG4992 Ornithine/acetylornithine aminotransferase,90.8,401,37
OFBKKLGO_04017_rocR,"BS_rocR [KT] COG3829 Transcriptional regulator containing PAS, AAA-type ATPase, and DNA-binding domains",84.9,451,68
OFBKKLGO_04022_htrA_2,"BS_yyxA [O] COG0265 Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain",75.6,398,94
OFBKKLGO_04023_yycJ,BS_yycJ [R] COG1235 Metal-dependent hydrolases of the beta-lactamase superfamily I,92.3,261,20
OFBKKLGO_04025_yycH,BS_yycH [S] COG4863 Uncharacterized protein conserved in bacteria,73.2,455,119
OFBKKLGO_04026_walK,BS_yycG [T] COG5002 Signal transduction histidine kinase,92.8,611,44
OFBKKLGO_04027_walR_2,BS_yycF [TK] COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain,97.0,235,7
OFBKKLGO_04031_dnaC,BS_dnaC [L] COG0305 Replicative DNA helicase,95.8,454,19
