ID,GO,CLASSFICATION
OFBKKLGO_03498_priA_2,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03498_priA_2,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03499_hisH,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03500_hisB,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03501_hisD,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03501_hisD,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03501_hisD,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_03501_hisD,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03502_hisG,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03502_hisG,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03502_hisG,ATP phosphoribosyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03503_hisZ,histidine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03503_hisZ,cytoplasm,CELLULAR_COMPONENT
OFBKKLGO_03506_ppaX_2,pyrophosphatase activity,MOLECULAR_FUNCTION
OFBKKLGO_03506_ppaX_2,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_03507_lgt,lipoprotein biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03508_hprK,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_03508_hprK,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03510_nagB,N-acetylglucosamine metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03510_nagB,carbohydrate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03511_nagR_2,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03511_nagR_2,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03519_uvrA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03519_uvrA,excinuclease repair complex,CELLULAR_COMPONENT
OFBKKLGO_03520_uvrB,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03520_uvrB,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_03520_uvrB,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03524_ribZ_2,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03524_ribZ_2,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03527_minJ,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_03529_ctpB,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_03529_ctpB,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_03531_ftsX,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03531_ftsX,membrane,CELLULAR_COMPONENT
OFBKKLGO_03532_ftsE,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03532_ftsE,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03533_cccB,electron transfer activity,MOLECULAR_FUNCTION
OFBKKLGO_03533_cccB,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03535_prfB,translational termination,BIOLOGICAL_PROCESS
OFBKKLGO_03535_prfB,translational termination,BIOLOGICAL_PROCESS
OFBKKLGO_03535_prfB,translational termination,BIOLOGICAL_PROCESS
OFBKKLGO_03536_secA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03536_secA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03536_secA,membrane,CELLULAR_COMPONENT
OFBKKLGO_03536_secA,protein targeting,BIOLOGICAL_PROCESS
OFBKKLGO_03537_yvyD,primary metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03540_fliS,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_03541_fliD,bacterial-type flagellum hook,CELLULAR_COMPONENT
OFBKKLGO_03541_fliD,cell adhesion,BIOLOGICAL_PROCESS
OFBKKLGO_03541_fliD,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_03543_csrA,mRNA catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03543_csrA,mRNA catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03544_fliW,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_03546_flaB3,bacterial-type flagellum hook,CELLULAR_COMPONENT
OFBKKLGO_03546_flaB3,structural molecule activity,MOLECULAR_FUNCTION
OFBKKLGO_03548_yvyG,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_03549_group_3886,"negative regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03555_degU,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03555_degU,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_03555_degU,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03556_degS,kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_03556_degS,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_03556_degS,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_03559_tagO,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03578_tagD,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03578_tagD,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03579_tagA,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03579_tagA,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03582_yvyI,carbohydrate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03582_yvyI,carbohydrate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03589_ywtE,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_03595_capB,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03595_capB,membrane,CELLULAR_COMPONENT
OFBKKLGO_03595_capB,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03601_rbsD,intramolecular lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_03601_rbsD,isomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_03603_rbsC,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03607_alsD,acetoin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03608_alsS,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03608_alsS,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03608_alsS,magnesium ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03608_alsS,thiamine pyrophosphate binding,MOLECULAR_FUNCTION
OFBKKLGO_03609_hcaR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03609_hcaR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03610_arsB_1,arsenite transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03615_group_3001,FMN binding,MOLECULAR_FUNCTION
OFBKKLGO_03618_group_2355,sequence-specific DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_03618_group_2355,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03620_chrA,chromate transport,BIOLOGICAL_PROCESS
OFBKKLGO_03630_ywqF,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_03630_ywqF,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03630_ywqF,UDP-glucose 6-dehydrogenase activity,MOLECULAR_FUNCTION
OFBKKLGO_03630_ywqF,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03631_ywqE,protein tyrosine phosphatase activity,MOLECULAR_FUNCTION
OFBKKLGO_03631_ywqE,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03632_ywqD,extracellular polysaccharide biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03633_ywqC_2,lipopolysaccharide biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03635_group_6559,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03636_rapA_3,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03637_ywpJ,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_03638_glcR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03639_ssbB,single-stranded DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_03639_ssbB,single-stranded DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_03642_mscL,mechanosensitive ion channel activity,MOLECULAR_FUNCTION
OFBKKLGO_03643_fabZ_2,hydro-lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_03644_rapF_2,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_03645_flgG_2,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_03648_spoIIID,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03649_badR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03651_pucI,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03654_yecD,isochorismatase activity,MOLECULAR_FUNCTION
OFBKKLGO_03654_yecD,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03655_nrgA,ammonium transmembrane transport,BIOLOGICAL_PROCESS
OFBKKLGO_03655_nrgA,integral component of plasma membrane,CELLULAR_COMPONENT
OFBKKLGO_03655_nrgA,ammonium transport,BIOLOGICAL_PROCESS
OFBKKLGO_03656_nrgB,regulation of nitrogen utilization,BIOLOGICAL_PROCESS
OFBKKLGO_03657_ftsW_3,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03657_ftsW_3,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03657_ftsW_3,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03658_bcrC,plasma membrane,CELLULAR_COMPONENT
OFBKKLGO_03661_ywnH,N-acetyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03664_clsA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03664_clsA,cardiolipin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03664_clsA,cardiolipin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03669_ureC,nitrogen compound metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03669_ureC,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MOLECULAR_FUNCTION
OFBKKLGO_03669_ureC,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_03669_ureC,nickel cation binding,MOLECULAR_FUNCTION
OFBKKLGO_03669_ureC,urease activity,MOLECULAR_FUNCTION
OFBKKLGO_03672_ureA,nickel cation binding,MOLECULAR_FUNCTION
OFBKKLGO_03672_ureA,urea metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03675_rapA_4,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_03676_moaA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03676_moaA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03676_moaA,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03676_moaA,molybdopterin synthase complex,CELLULAR_COMPONENT
OFBKKLGO_03676_moaA,iron-sulfur cluster binding,MOLECULAR_FUNCTION
OFBKKLGO_03676_moaA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03677_fdhD,sulfurtransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03677_fdhD,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03681_group_6569,sporulation resulting in formation of a cellular spore,BIOLOGICAL_PROCESS
OFBKKLGO_03682_murAA,"transferase activity, transferring alkyl or aryl (other than methyl) groups",MOLECULAR_FUNCTION
OFBKKLGO_03682_murAA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03682_murAA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03686_atpC,ATP synthesis coupled proton transport,BIOLOGICAL_PROCESS
OFBKKLGO_03686_atpC,ATP synthesis coupled proton transport,BIOLOGICAL_PROCESS
OFBKKLGO_03687_atpD,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03687_atpD,ATP synthesis coupled proton transport,BIOLOGICAL_PROCESS
OFBKKLGO_03687_atpD,proton transmembrane transport,BIOLOGICAL_PROCESS
OFBKKLGO_03688_atpG,"proton-transporting ATP synthase complex, catalytic core F(1)",CELLULAR_COMPONENT
OFBKKLGO_03688_atpG,ATP synthesis coupled proton transport,BIOLOGICAL_PROCESS
OFBKKLGO_03689_atpA,"proton-transporting ATP synthase complex, catalytic core F(1)",CELLULAR_COMPONENT
OFBKKLGO_03689_atpA,proton transmembrane transport,BIOLOGICAL_PROCESS
OFBKKLGO_03689_atpA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03689_atpA,adenyl ribonucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_03689_atpA,ATP synthesis coupled proton transport,BIOLOGICAL_PROCESS
OFBKKLGO_03690_atpH,ATP synthesis coupled proton transport,BIOLOGICAL_PROCESS
OFBKKLGO_03690_atpH,membrane,CELLULAR_COMPONENT
OFBKKLGO_03691_atpF,"proton-transporting ATP synthase complex, coupling factor F(o)",CELLULAR_COMPONENT
OFBKKLGO_03691_atpF,"proton-transporting ATP synthase complex, coupling factor F(o)",CELLULAR_COMPONENT
OFBKKLGO_03692_atpE,"proton-transporting ATP synthase complex, coupling factor F(o)",CELLULAR_COMPONENT
OFBKKLGO_03692_atpE,"proton-transporting ATP synthase complex, coupling factor F(o)",CELLULAR_COMPONENT
OFBKKLGO_03692_atpE,proton transmembrane transport,BIOLOGICAL_PROCESS
OFBKKLGO_03693_atpB,"proton-transporting ATP synthase complex, coupling factor F(o)",CELLULAR_COMPONENT
OFBKKLGO_03695_upp,uracil salvage,BIOLOGICAL_PROCESS
OFBKKLGO_03695_upp,nucleoside metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03696_glyA,pyridoxal phosphate binding,MOLECULAR_FUNCTION
OFBKKLGO_03696_glyA,pyridoxal phosphate binding,MOLECULAR_FUNCTION
OFBKKLGO_03696_glyA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03699_ywlE,protein tyrosine phosphatase activity,MOLECULAR_FUNCTION
OFBKKLGO_03701_ywlC,double-stranded RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_03706_prmC,methylation,BIOLOGICAL_PROCESS
OFBKKLGO_03706_prmC,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03706_prmC,protein methylation,BIOLOGICAL_PROCESS
OFBKKLGO_03707_prfA,translational termination,BIOLOGICAL_PROCESS
OFBKKLGO_03707_prfA,translational termination,BIOLOGICAL_PROCESS
OFBKKLGO_03707_prfA,translational termination,BIOLOGICAL_PROCESS
OFBKKLGO_03709_racA,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03710_group_4980,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03711_maeA_2,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_03711_maeA_2,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_03711_maeA_2,malate dehydrogenase (decarboxylating) (NAD+) activity,MOLECULAR_FUNCTION
OFBKKLGO_03712_tdk,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03713_rpmE,ribosome,CELLULAR_COMPONENT
OFBKKLGO_03714_rho,RNA-dependent ATPase activity,MOLECULAR_FUNCTION
OFBKKLGO_03714_rho,"DNA-templated transcription, termination",BIOLOGICAL_PROCESS
OFBKKLGO_03714_rho,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03714_rho,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_03714_rho,"DNA-templated transcription, termination",BIOLOGICAL_PROCESS
OFBKKLGO_03716_murAB,UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03716_murAB,"transferase activity, transferring alkyl or aryl (other than methyl) groups",MOLECULAR_FUNCTION
OFBKKLGO_03716_murAB,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03717_tal,carbohydrate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03717_tal,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03717_tal,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03717_tal,aldehyde-lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_03718_fbaA,fructose-bisphosphate aldolase activity,MOLECULAR_FUNCTION
OFBKKLGO_03718_fbaA,carbohydrate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03718_fbaA,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03718_fbaA,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03719_spo0F,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_03721_pyrG,pyrimidine nucleotide biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03721_pyrG,CTP biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03723_rpoE,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03724_fadF,iron-sulfur cluster binding,MOLECULAR_FUNCTION
OFBKKLGO_03732_narH,nitrate reductase activity,MOLECULAR_FUNCTION
OFBKKLGO_03736_fnr,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03736_fnr,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03737_narT,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03737_narT,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03738_argS,arginyl-tRNA aminoacylation,BIOLOGICAL_PROCESS
OFBKKLGO_03738_argS,arginyl-tRNA aminoacylation,BIOLOGICAL_PROCESS
OFBKKLGO_03738_argS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03738_argS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03738_argS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03744_speB,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03744_speB,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03745_speE,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03746_pbpG,penicillin binding,MOLECULAR_FUNCTION
OFBKKLGO_03749_group_15945,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_03750_ywhB,isomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_03751_group_6583,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03752_yhdG_3,membrane,CELLULAR_COMPONENT
OFBKKLGO_03767_lipL,cellular protein modification process,BIOLOGICAL_PROCESS
OFBKKLGO_03767_lipL,octanoyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03768_cysL_2,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03769_group_2372,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03770_pta_2,"transferase activity, transferring acyl groups",MOLECULAR_FUNCTION
OFBKKLGO_03770_pta_2,acetyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03771_group_2373,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_03771_group_2373,heme binding,MOLECULAR_FUNCTION
OFBKKLGO_03773_bacF_2,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03773_bacF_2,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03773_bacF_2,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03775_bacD,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03775_bacD,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_03776_bacC_1,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_03779_sotB,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03779_sotB,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03780_bcr_2,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03780_bcr_2,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03780_bcr_2,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03780_bcr_2,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03781_rocC_1,membrane,CELLULAR_COMPONENT
OFBKKLGO_03781_rocC_1,amino acid transport,BIOLOGICAL_PROCESS
OFBKKLGO_03782_rocB,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_03784_rocG,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03784_rocG,cellular amino acid metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03784_rocG,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",MOLECULAR_FUNCTION
OFBKKLGO_03786_rfbC,"dTDP-4-dehydrorhamnose 3,5-epimerase activity",MOLECULAR_FUNCTION
OFBKKLGO_03788_rfbB,"dTDP-glucose 4,6-dehydratase activity",MOLECULAR_FUNCTION
OFBKKLGO_03789_rmlA,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03789_rmlA,glucose-1-phosphate thymidylyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03792_spsE,carbohydrate biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_03792_spsE,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03794_arnB_2,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03799_ywdJ,membrane,CELLULAR_COMPONENT
OFBKKLGO_03799_ywdJ,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_03801_ung,uracil DNA N-glycosylase activity,MOLECULAR_FUNCTION
OFBKKLGO_03801_ung,"hydrolase activity, hydrolyzing N-glycosyl compounds",MOLECULAR_FUNCTION
OFBKKLGO_03804_pdxK,phosphomethylpyrimidine kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_03808_sacY,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03808_sacY,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_03811_group_2379,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MOLECULAR_FUNCTION
OFBKKLGO_03816_nfrA1,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_03816_nfrA1,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03817_rodA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03817_rodA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03817_rodA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03820_qoxD,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03820_qoxD,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03822_qoxB,cytochrome-c oxidase activity,MOLECULAR_FUNCTION
OFBKKLGO_03822_qoxB,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03822_qoxB,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03822_qoxB,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03823_qoxA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03823_qoxA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03823_qoxA,cytochrome-c oxidase activity,MOLECULAR_FUNCTION
OFBKKLGO_03823_qoxA,membrane,CELLULAR_COMPONENT
OFBKKLGO_03824_group_16054,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03827_group_3931,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03832_group_1878,protein disulfide oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_03833_efeN,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_03833_efeN,iron import into cell,BIOLOGICAL_PROCESS
OFBKKLGO_03836_thiE,thiamine-phosphate diphosphorylase activity,MOLECULAR_FUNCTION
OFBKKLGO_03836_thiE,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03838_cynR_1,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03839_group_15963,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03844_rlmI,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_03844_rlmI,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03845_gloA,lactoylglutathione lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_03848_gspA,"transferase activity, transferring glycosyl groups",MOLECULAR_FUNCTION
OFBKKLGO_03851_menA,prenyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03851_menA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03851_menA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03853_dltA_3,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_03853_dltA_3,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03855_dltC,D-alanyl carrier activity,MOLECULAR_FUNCTION
OFBKKLGO_03857_ilvK,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03857_ilvK,branched-chain amino acid metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_03858_licH,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03858_licH,"hydrolase activity, hydrolyzing O-glycosyl compounds",MOLECULAR_FUNCTION
OFBKKLGO_03858_licH,"hydrolase activity, hydrolyzing O-glycosyl compounds",MOLECULAR_FUNCTION
OFBKKLGO_03859_licA,phosphoenolpyruvate-dependent sugar phosphotransferase system,BIOLOGICAL_PROCESS
OFBKKLGO_03860_licC_2,membrane,CELLULAR_COMPONENT
OFBKKLGO_03860_licC_2,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_03861_licB,phosphoenolpyruvate-dependent sugar phosphotransferase system,BIOLOGICAL_PROCESS
OFBKKLGO_03862_licR,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_03862_licR,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_03862_licR,phosphoenolpyruvate-dependent sugar phosphotransferase system,BIOLOGICAL_PROCESS
OFBKKLGO_03863_group_2385,base-excision repair,BIOLOGICAL_PROCESS
OFBKKLGO_03863_group_2385,base-excision repair,BIOLOGICAL_PROCESS
OFBKKLGO_03863_group_2385,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_03864_feuB_2,transmembrane transporter activity,MOLECULAR_FUNCTION
