ID,PATHWAY
OFBKKLGO_03607_alsD,Butanoate metabolism|KEGG|00650+4.1.1.5;C5-Branched dibasic acid metabolism|KEGG|00660+4.1.1.5;Pyruvate fermentation to (R)-acetoin II|MetaCyc|PWY-5939
OFBKKLGO_03608_alsS,"C5-Branched dibasic acid metabolism|KEGG|00660+2.2.1.6;Pyruvate fermentation to (S)-acetoin|MetaCyc|PWY-6389;L-isoleucine biosynthesis III|MetaCyc|PWY-5103;Pyruvate fermentation to (R)-acetoin I|MetaCyc|PWY-5938;Valine, leucine and isoleucine biosynthesis|KEGG|00290+2.2.1.6;L-isoleucine biosynthesis II|MetaCyc|PWY-5101;Pyruvate fermentation to (R)-acetoin II|MetaCyc|PWY-5939;Pyruvate fermentation to isobutanol (engineered)|MetaCyc|PWY-7111;L-isoleucine biosynthesis IV|MetaCyc|PWY-5104;Butanoate metabolism|KEGG|00650+2.2.1.6;Pantothenate and CoA biosynthesis|KEGG|00770+2.2.1.6"
OFBKKLGO_03630_ywqF,"Formation of the active cofactor, UDP-glucuronate|Reactome|R-HSA-173599"
OFBKKLGO_03630_ywqF,UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)|MetaCyc|PWY-7346;Pentose and glucuronate interconversions|KEGG|00040+1.1.1.22;Amino sugar and nucleotide sugar metabolism|KEGG|00520+1.1.1.22;Ascorbate and aldarate metabolism|KEGG|00053+1.1.1.22;Teichuronic acid biosynthesis (B. subtilis 168)|MetaCyc|PWY-7820
OFBKKLGO_03631_ywqE,Major pathway of rRNA processing in the nucleolus and cytosol|Reactome|R-HSA-6791226;tRNA processing in the nucleus|Reactome|R-HSA-6784531
OFBKKLGO_03637_ywpJ,Synthesis of GDP-mannose|Reactome|R-HSA-446205
OFBKKLGO_03639_ssbB,Transcriptional activation of mitochondrial biogenesis|Reactome|R-HSA-2151201
OFBKKLGO_03643_fabZ_2,"Biotin metabolism|KEGG|00780+4.2.1.59;(5Z)-dodecenoate biosynthesis II|MetaCyc|PWY-7858;None|MetaCyc|PWYG-321;Superpathway of mycolate biosynthesis|MetaCyc|PWY-6113;Gondoate biosynthesis (anaerobic)|MetaCyc|PWY-7663;Octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|MetaCyc|PWY-7388;Palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|MetaCyc|PWY-6282;Fatty acid biosynthesis|KEGG|00061+4.2.1.59;Oleate biosynthesis IV (anaerobic)|MetaCyc|PWY-7664;8-amino-7-oxononanoate biosynthesis I|MetaCyc|PWY-6519;Stearate biosynthesis II (bacteria and plants)|MetaCyc|PWY-5989;Palmitate biosynthesis II (bacteria and plant cytoplasm)|MetaCyc|PWY-5971;Cis-vaccenate biosynthesis|MetaCyc|PWY-5973"
OFBKKLGO_03643_fabZ_2,"Stearate biosynthesis II (bacteria and plants)|MetaCyc|PWY-5989;Gondoate biosynthesis (anaerobic)|MetaCyc|PWY-7663;Palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|MetaCyc|PWY-6282;Oleate biosynthesis IV (anaerobic)|MetaCyc|PWY-7664;Fatty acid biosynthesis|KEGG|00061+4.2.1.59;Octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|MetaCyc|PWY-7388;8-amino-7-oxononanoate biosynthesis I|MetaCyc|PWY-6519;Biotin metabolism|KEGG|00780+4.2.1.59;(5Z)-dodecenoate biosynthesis II|MetaCyc|PWY-7858;Cis-vaccenate biosynthesis|MetaCyc|PWY-5973;Palmitate biosynthesis II (bacteria and plant cytoplasm)|MetaCyc|PWY-5971;Superpathway of mycolate biosynthesis|MetaCyc|PWY-6113;None|MetaCyc|PWYG-321"
OFBKKLGO_03657_ftsW_3,Peptidoglycan biosynthesis IV (Enterococcus faecium)|MetaCyc|PWY-6471;Peptidoglycan biosynthesis III (mycobacteria)|MetaCyc|PWY-6385;Peptidoglycan biosynthesis II (staphylococci)|MetaCyc|PWY-5265;Peptidoglycan biosynthesis|KEGG|00550+2.4.1.129;Peptidoglycan biosynthesis V (beta-lactam resistance)|MetaCyc|PWY-6470
OFBKKLGO_03657_ftsW_3,Peptidoglycan biosynthesis IV (Enterococcus faecium)|MetaCyc|PWY-6471;Peptidoglycan biosynthesis III (mycobacteria)|MetaCyc|PWY-6385;Peptidoglycan biosynthesis|KEGG|00550+2.4.1.129;Peptidoglycan biosynthesis II (staphylococci)|MetaCyc|PWY-5265;Peptidoglycan biosynthesis V (beta-lactam resistance)|MetaCyc|PWY-6470
OFBKKLGO_03657_ftsW_3,Peptidoglycan biosynthesis II (staphylococci)|MetaCyc|PWY-5265;Peptidoglycan biosynthesis|KEGG|00550+2.4.1.129;Peptidoglycan biosynthesis III (mycobacteria)|MetaCyc|PWY-6385;Peptidoglycan biosynthesis IV (Enterococcus faecium)|MetaCyc|PWY-6471;Peptidoglycan biosynthesis V (beta-lactam resistance)|MetaCyc|PWY-6470
OFBKKLGO_03664_clsA,Synthesis of PG|Reactome|R-HSA-1483148
OFBKKLGO_03664_clsA,Synthesis of PG|Reactome|R-HSA-1483148;Synthesis of PA|Reactome|R-HSA-1483166
OFBKKLGO_03669_ureC,Atrazine degradation|KEGG|00791+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704;Arginine biosynthesis|KEGG|00220+3.5.1.5;Purine metabolism|KEGG|00230+3.5.1.5
OFBKKLGO_03669_ureC,Urea degradation II|MetaCyc|PWY-5704;Purine metabolism|KEGG|00230+3.5.1.5;Arginine biosynthesis|KEGG|00220+3.5.1.5;Atrazine degradation|KEGG|00791+3.5.1.5
OFBKKLGO_03669_ureC,Purine metabolism|KEGG|00230+3.5.1.5;Arginine biosynthesis|KEGG|00220+3.5.1.5;Atrazine degradation|KEGG|00791+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704
OFBKKLGO_03669_ureC,Purine metabolism|KEGG|00230+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704;Arginine biosynthesis|KEGG|00220+3.5.1.5;Atrazine degradation|KEGG|00791+3.5.1.5
OFBKKLGO_03671_ureB,Arginine biosynthesis|KEGG|00220+3.5.1.5;Purine metabolism|KEGG|00230+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704;Atrazine degradation|KEGG|00791+3.5.1.5
OFBKKLGO_03671_ureB,Purine metabolism|KEGG|00230+3.5.1.5;Atrazine degradation|KEGG|00791+3.5.1.5;Arginine biosynthesis|KEGG|00220+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704
OFBKKLGO_03672_ureA,Atrazine degradation|KEGG|00791+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704;Purine metabolism|KEGG|00230+3.5.1.5;Arginine biosynthesis|KEGG|00220+3.5.1.5
OFBKKLGO_03672_ureA,Purine metabolism|KEGG|00230+3.5.1.5;Atrazine degradation|KEGG|00791+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704;Arginine biosynthesis|KEGG|00220+3.5.1.5
OFBKKLGO_03672_ureA,Arginine biosynthesis|KEGG|00220+3.5.1.5;Atrazine degradation|KEGG|00791+3.5.1.5;Urea degradation II|MetaCyc|PWY-5704;Purine metabolism|KEGG|00230+3.5.1.5
OFBKKLGO_03676_moaA,Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581;Folate biosynthesis|KEGG|00790+4.1.99.22;Molybdenum cofactor biosynthesis|MetaCyc|PWY-6823
OFBKKLGO_03676_moaA,Molybdenum cofactor biosynthesis|MetaCyc|PWY-6823;Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581;Folate biosynthesis|KEGG|00790+4.1.99.22
OFBKKLGO_03676_moaA,Molybdenum cofactor biosynthesis|MetaCyc|PWY-6823;Folate biosynthesis|KEGG|00790+4.1.99.22;Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581
OFBKKLGO_03682_murAA,Peptidoglycan biosynthesis|KEGG|00550+2.5.1.7;Amino sugar and nucleotide sugar metabolism|KEGG|00520+2.5.1.7;UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|MetaCyc|PWY-6387;UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|MetaCyc|PWY-6386;UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|MetaCyc|PWY-7953
OFBKKLGO_03686_atpC,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613
OFBKKLGO_03686_atpC,Cristae formation|Reactome|R-HSA-8949613;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210
OFBKKLGO_03687_atpD,Photosynthesis|KEGG|00195+7.1.2.2;Oxidative phosphorylation|KEGG|00190+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980
OFBKKLGO_03687_atpD,Photosynthesis|KEGG|00195+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2
OFBKKLGO_03687_atpD,Oxidative phosphorylation|KEGG|00190+7.1.2.2;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613;Mitochondrial protein import|Reactome|R-HSA-1268020;ATP biosynthesis|MetaCyc|PWY-7980;Transcriptional activation of mitochondrial biogenesis|Reactome|R-HSA-2151201;Photosynthesis|KEGG|00195+7.1.2.2
OFBKKLGO_03687_atpD,ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2;Photosynthesis|KEGG|00195+7.1.2.2
OFBKKLGO_03688_atpG,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613
OFBKKLGO_03688_atpG,Cristae formation|Reactome|R-HSA-8949613;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210
OFBKKLGO_03689_atpA,Oxidative phosphorylation|KEGG|00190+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980;Photosynthesis|KEGG|00195+7.1.2.2
OFBKKLGO_03689_atpA,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Oxidative phosphorylation|KEGG|00190+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980;Photosynthesis|KEGG|00195+7.1.2.2;Cristae formation|Reactome|R-HSA-8949613;Mitochondrial protein import|Reactome|R-HSA-1268020
OFBKKLGO_03689_atpA,ATP biosynthesis|MetaCyc|PWY-7980;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Photosynthesis|KEGG|00195+7.1.2.2;Mitochondrial protein import|Reactome|R-HSA-1268020;Cristae formation|Reactome|R-HSA-8949613;Oxidative phosphorylation|KEGG|00190+7.1.2.2
OFBKKLGO_03689_atpA,Photosynthesis|KEGG|00195+7.1.2.2;Oxidative phosphorylation|KEGG|00190+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980
OFBKKLGO_03689_atpA,ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2;Photosynthesis|KEGG|00195+7.1.2.2
OFBKKLGO_03689_atpA,Photosynthesis|KEGG|00195+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2
OFBKKLGO_03689_atpA,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2;Photosynthesis|KEGG|00195+7.1.2.2;Mitochondrial protein import|Reactome|R-HSA-1268020;Cristae formation|Reactome|R-HSA-8949613
OFBKKLGO_03689_atpA,Photosynthesis|KEGG|00195+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613;Mitochondrial protein import|Reactome|R-HSA-1268020
OFBKKLGO_03690_atpH,Cristae formation|Reactome|R-HSA-8949613;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210
OFBKKLGO_03690_atpH,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613
OFBKKLGO_03692_atpE,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613
OFBKKLGO_03692_atpE,Cristae formation|Reactome|R-HSA-8949613;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210
OFBKKLGO_03693_atpB,Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210;Cristae formation|Reactome|R-HSA-8949613
OFBKKLGO_03693_atpB,Cristae formation|Reactome|R-HSA-8949613;Formation of ATP by chemiosmotic coupling|Reactome|R-HSA-163210
OFBKKLGO_03695_upp,Pyrimidine metabolism|KEGG|00240+2.4.2.9;Pyrimidine nucleobases salvage I|MetaCyc|PWY-7183
OFBKKLGO_03696_glyA,"Glycine betaine degradation II (mammalian)|MetaCyc|PWY-3661-1;Photorespiration |MetaCyc|PWY-181;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Methane metabolism|KEGG|00680+2.1.2.1;Folate transformations II (plants)|MetaCyc|PWY-3841;One carbon pool by folate|KEGG|00670+2.1.2.1;Folate transformations I|MetaCyc|PWY-2201;Metabolism of folate and pterines|Reactome|R-HSA-196757;Folate polyglutamylation|MetaCyc|PWY-2161;Glycine betaine degradation I|MetaCyc|PWY-3661;Glycine, serine and threonine metabolism|KEGG|00260+2.1.2.1;Glyoxylate and dicarboxylate metabolism|KEGG|00630+2.1.2.1;Formaldehyde assimilation I (serine pathway)|MetaCyc|PWY-1622;Cyanoamino acid metabolism|KEGG|00460+2.1.2.1"
OFBKKLGO_03696_glyA,"Formaldehyde assimilation I (serine pathway)|MetaCyc|PWY-1622;Methane metabolism|KEGG|00680+2.1.2.1;One carbon pool by folate|KEGG|00670+2.1.2.1;Metabolism of folate and pterines|Reactome|R-HSA-196757;Glycine betaine degradation II (mammalian)|MetaCyc|PWY-3661-1;Glycine betaine degradation I|MetaCyc|PWY-3661;Photorespiration |MetaCyc|PWY-181;Folate transformations I|MetaCyc|PWY-2201;Folate transformations II (plants)|MetaCyc|PWY-3841;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Glyoxylate and dicarboxylate metabolism|KEGG|00630+2.1.2.1;Cyanoamino acid metabolism|KEGG|00460+2.1.2.1;Folate polyglutamylation|MetaCyc|PWY-2161;Glycine, serine and threonine metabolism|KEGG|00260+2.1.2.1"
OFBKKLGO_03696_glyA,"Metabolism of folate and pterines|Reactome|R-HSA-196757;Folate polyglutamylation|MetaCyc|PWY-2161;Cyanoamino acid metabolism|KEGG|00460+2.1.2.1;Glyoxylate and dicarboxylate metabolism|KEGG|00630+2.1.2.1;Glycine betaine degradation I|MetaCyc|PWY-3661;Methane metabolism|KEGG|00680+2.1.2.1;Folate transformations II (plants)|MetaCyc|PWY-3841;Folate transformations I|MetaCyc|PWY-2201;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Photorespiration |MetaCyc|PWY-181;Glycine betaine degradation II (mammalian)|MetaCyc|PWY-3661-1;Formaldehyde assimilation I (serine pathway)|MetaCyc|PWY-1622;Glycine, serine and threonine metabolism|KEGG|00260+2.1.2.1;One carbon pool by folate|KEGG|00670+2.1.2.1"
OFBKKLGO_03712_tdk,Pyrimidine deoxyribonucleosides salvage|MetaCyc|PWY-7199;Pyrimidine metabolism|KEGG|00240+2.7.1.21;Drug metabolism - other enzymes|KEGG|00983+2.7.1.21;G1/S-Specific Transcription|Reactome|R-HSA-69205;Pyrimidine salvage|Reactome|R-HSA-73614
OFBKKLGO_03712_tdk,Pyrimidine metabolism|KEGG|00240+2.7.1.21;Drug metabolism - other enzymes|KEGG|00983+2.7.1.21;G1/S-Specific Transcription|Reactome|R-HSA-69205;Pyrimidine salvage|Reactome|R-HSA-73614;Pyrimidine deoxyribonucleosides salvage|MetaCyc|PWY-7199
OFBKKLGO_03713_rpmE,Mitochondrial translation initiation|Reactome|R-HSA-5368286;Mitochondrial translation termination|Reactome|R-HSA-5419276;Mitochondrial translation elongation|Reactome|R-HSA-5389840
OFBKKLGO_03714_rho,Photosynthesis|KEGG|00195+7.1.2.2;ATP biosynthesis|MetaCyc|PWY-7980;Oxidative phosphorylation|KEGG|00190+7.1.2.2
OFBKKLGO_03716_murAB,Peptidoglycan biosynthesis|KEGG|00550+2.5.1.7;Amino sugar and nucleotide sugar metabolism|KEGG|00520+2.5.1.7;UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|MetaCyc|PWY-6387;UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|MetaCyc|PWY-6386;UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)|MetaCyc|PWY-7953
OFBKKLGO_03717_tal,"Formaldehyde assimilation II (assimilatory RuMP Cycle)|MetaCyc|PWY-1861;Insulin effects increased synthesis of Xylulose-5-Phosphate|Reactome|R-HSA-163754;Pentose phosphate pathway|KEGG|00030+2.2.1.2;TALDO1 deficiency: failed conversion of Fru(6)P, E4P to SH7P, GA3P|Reactome|R-HSA-6791462;Rubisco shunt|MetaCyc|PWY-5723;Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation|Reactome|R-HSA-8950505;Pentose phosphate pathway|Reactome|R-HSA-71336;TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P|Reactome|R-HSA-6791055"
OFBKKLGO_03717_tal,Pentose phosphate pathway|KEGG|00030+2.2.1.2;Rubisco shunt|MetaCyc|PWY-5723;Formaldehyde assimilation II (assimilatory RuMP Cycle)|MetaCyc|PWY-1861
OFBKKLGO_03717_tal,"Rubisco shunt|MetaCyc|PWY-5723;TALDO1 deficiency: failed conversion of Fru(6)P, E4P to SH7P, GA3P|Reactome|R-HSA-6791462;Insulin effects increased synthesis of Xylulose-5-Phosphate|Reactome|R-HSA-163754;TALDO1 deficiency: failed conversion of SH7P, GA3P to Fru(6)P, E4P|Reactome|R-HSA-6791055;Pentose phosphate pathway|KEGG|00030+2.2.1.2;Formaldehyde assimilation II (assimilatory RuMP Cycle)|MetaCyc|PWY-1861;Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation|Reactome|R-HSA-8950505;Pentose phosphate pathway|Reactome|R-HSA-71336"
OFBKKLGO_03717_tal,Pentose phosphate pathway|KEGG|00030+2.2.1.2;Formaldehyde assimilation II (assimilatory RuMP Cycle)|MetaCyc|PWY-1861;Rubisco shunt|MetaCyc|PWY-5723
OFBKKLGO_03718_fbaA,"Glycolysis / Gluconeogenesis|KEGG|00010+4.1.2.13;Glycolysis IV (plant cytosol)|MetaCyc|PWY-1042;1,3-propanediol biosynthesis (engineered)|MetaCyc|PWY-7385;Glycolysis II (from fructose 6-phosphate)|MetaCyc|PWY-5484;Gluconeogenesis II (Methanobacterium thermoautotrophicum)|MetaCyc|PWY-6142;Pentose phosphate pathway|KEGG|00030+4.1.2.13;Carbon fixation in photosynthetic organisms|KEGG|00710+4.1.2.13;Formaldehyde assimilation II (assimilatory RuMP Cycle)|MetaCyc|PWY-1861;Fructose and mannose metabolism|KEGG|00051+4.1.2.13;Methane metabolism|KEGG|00680+4.1.2.13"
OFBKKLGO_03721_pyrG,UTP and CTP dephosphorylation II|MetaCyc|PWY-7177;UTP and CTP de novo biosynthesis|MetaCyc|PWY-7176;Interconversion of nucleotide di- and triphosphates|Reactome|R-HSA-499943;UTP and CTP dephosphorylation I|MetaCyc|PWY-7185;Pyrimidine metabolism|KEGG|00240+6.3.4.2
OFBKKLGO_03721_pyrG,Pyrimidine metabolism|KEGG|00240+6.3.4.2;UTP and CTP de novo biosynthesis|MetaCyc|PWY-7176;Interconversion of nucleotide di- and triphosphates|Reactome|R-HSA-499943;UTP and CTP dephosphorylation II|MetaCyc|PWY-7177;UTP and CTP dephosphorylation I|MetaCyc|PWY-7185
OFBKKLGO_03721_pyrG,UTP and CTP de novo biosynthesis|MetaCyc|PWY-7176;Interconversion of nucleotide di- and triphosphates|Reactome|R-HSA-499943;Pyrimidine metabolism|KEGG|00240+6.3.4.2;UTP and CTP dephosphorylation II|MetaCyc|PWY-7177;UTP and CTP dephosphorylation I|MetaCyc|PWY-7185
OFBKKLGO_03732_narH,Nitrogen metabolism|KEGG|00910+1.7.5.1;Nitrate reduction VII (denitrification)|MetaCyc|PWY-6748
OFBKKLGO_03738_argS,Aminoacyl-tRNA biosynthesis|KEGG|00970+6.1.1.19
OFBKKLGO_03738_argS,Aminoacyl-tRNA biosynthesis|KEGG|00970+6.1.1.19;Cytosolic tRNA aminoacylation|Reactome|R-HSA-379716;Selenoamino acid metabolism|Reactome|R-HSA-2408522
OFBKKLGO_03744_speB,Agmatine biosynthesis|Reactome|R-HSA-351143;Arginine and proline metabolism|KEGG|00330+3.5.3.11;Putrescine biosynthesis I|MetaCyc|PWY-40
OFBKKLGO_03745_speE,Metabolism of polyamines|Reactome|R-HSA-351202;Glutathione metabolism|KEGG|00480+2.5.1.16;Cysteine and methionine metabolism|KEGG|00270+2.5.1.16;Arginine and proline metabolism|KEGG|00330+2.5.1.16
OFBKKLGO_03745_speE,Cysteine and methionine metabolism|KEGG|00270+2.5.1.16;Glutathione metabolism|KEGG|00480+2.5.1.16;Metabolism of polyamines|Reactome|R-HSA-351202;Arginine and proline metabolism|KEGG|00330+2.5.1.16
OFBKKLGO_03745_speE,Glutathione metabolism|KEGG|00480+2.5.1.16;Metabolism of polyamines|Reactome|R-HSA-351202;Cysteine and methionine metabolism|KEGG|00270+2.5.1.16;Arginine and proline metabolism|KEGG|00330+2.5.1.16
OFBKKLGO_03745_speE,Cysteine and methionine metabolism|KEGG|00270+2.5.1.16;Metabolism of polyamines|Reactome|R-HSA-351202;Glutathione metabolism|KEGG|00480+2.5.1.16;Arginine and proline metabolism|KEGG|00330+2.5.1.16
OFBKKLGO_03745_speE,Arginine and proline metabolism|KEGG|00330+2.5.1.16;Cysteine and methionine metabolism|KEGG|00270+2.5.1.16;Glutathione metabolism|KEGG|00480+2.5.1.16;Metabolism of polyamines|Reactome|R-HSA-351202
OFBKKLGO_03746_pbpG,Peptidoglycan biosynthesis|KEGG|00550+2.4.1.129;Peptidoglycan biosynthesis V (beta-lactam resistance)|MetaCyc|PWY-6470;Peptidoglycan biosynthesis II (staphylococci)|MetaCyc|PWY-5265;Peptidoglycan biosynthesis IV (Enterococcus faecium)|MetaCyc|PWY-6471;Peptidoglycan biosynthesis III (mycobacteria)|MetaCyc|PWY-6385
OFBKKLGO_03746_pbpG,Peptidoglycan biosynthesis|KEGG|00550+2.4.1.129;Peptidoglycan biosynthesis II (staphylococci)|MetaCyc|PWY-5265;Peptidoglycan biosynthesis III (mycobacteria)|MetaCyc|PWY-6385;Peptidoglycan biosynthesis IV (Enterococcus faecium)|MetaCyc|PWY-6471;Peptidoglycan biosynthesis V (beta-lactam resistance)|MetaCyc|PWY-6470
OFBKKLGO_03749_group_15945,ATF6 (ATF6-alpha) activates chaperones|Reactome|R-HSA-381033;CREB3 factors activate genes|Reactome|R-HSA-8874211;Assembly of active LPL and LIPC lipase complexes|Reactome|R-HSA-8963889;Regulation of cholesterol biosynthesis by SREBP (SREBF)|Reactome|R-HSA-1655829
OFBKKLGO_03767_lipL,Lipoic acid metabolism|KEGG|00785+2.3.1.181;Lipoate biosynthesis and incorporation III (Bacillus)|MetaCyc|PWY-6987;Lipoate biosynthesis and incorporation IV (yeast)|MetaCyc|PWY-7382
OFBKKLGO_03767_lipL,Lipoic acid metabolism|KEGG|00785+2.3.1.204;Lipoate biosynthesis and incorporation III (Bacillus)|MetaCyc|PWY-6987
OFBKKLGO_03770_pta_2,"(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;Carbon fixation pathways in prokaryotes|KEGG|00720+2.3.1.8;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Methane metabolism|KEGG|00680+2.3.1.8;Propanoate metabolism|KEGG|00640+2.3.1.8;Taurine and hypotaurine metabolism|KEGG|00430+2.3.1.8;Sulfolactate degradation II|MetaCyc|PWY-6637;Pyruvate fermentation to acetate II|MetaCyc|PWY-5482;Sulfoacetaldehyde degradation I|MetaCyc|PWY-1281;Pyruvate fermentation to acetate IV|MetaCyc|PWY-5485;Pyruvate metabolism|KEGG|00620+2.3.1.8"
OFBKKLGO_03770_pta_2,"(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;Carbon fixation pathways in prokaryotes|KEGG|00720+2.3.1.8;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Taurine and hypotaurine metabolism|KEGG|00430+2.3.1.8;Sulfoacetaldehyde degradation I|MetaCyc|PWY-1281;Pyruvate fermentation to acetate II|MetaCyc|PWY-5482;Pyruvate metabolism|KEGG|00620+2.3.1.8;Methane metabolism|KEGG|00680+2.3.1.8;Sulfolactate degradation II|MetaCyc|PWY-6637;Propanoate metabolism|KEGG|00640+2.3.1.8;Pyruvate fermentation to acetate IV|MetaCyc|PWY-5485"
OFBKKLGO_03770_pta_2,"Pyruvate fermentation to acetate IV|MetaCyc|PWY-5485;Propanoate metabolism|KEGG|00640+2.3.1.8;Pyruvate fermentation to acetate II|MetaCyc|PWY-5482;Methane metabolism|KEGG|00680+2.3.1.8;(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;Carbon fixation pathways in prokaryotes|KEGG|00720+2.3.1.8;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Sulfolactate degradation II|MetaCyc|PWY-6637;Sulfoacetaldehyde degradation I|MetaCyc|PWY-1281;Taurine and hypotaurine metabolism|KEGG|00430+2.3.1.8;Pyruvate metabolism|KEGG|00620+2.3.1.8"
OFBKKLGO_03770_pta_2,"Sulfolactate degradation II|MetaCyc|PWY-6637;Sulfoacetaldehyde degradation I|MetaCyc|PWY-1281;Purine nucleobases degradation II (anaerobic)|MetaCyc|PWY-5497;Taurine and hypotaurine metabolism|KEGG|00430+2.3.1.8;Carbon fixation pathways in prokaryotes|KEGG|00720+2.3.1.8;Propanoate metabolism|KEGG|00640+2.3.1.8;Pyruvate fermentation to acetate II|MetaCyc|PWY-5482;Methane metabolism|KEGG|00680+2.3.1.8;(S)-lactate fermentation to propanoate, acetate and hydrogen|MetaCyc|PWY-8086;Pyruvate metabolism|KEGG|00620+2.3.1.8;Pyruvate fermentation to acetate IV|MetaCyc|PWY-5485"
